item_id,item_name,combined_columns
291330,Final Slam 2,Final Slam 2 Action Josh Tam UniverseFinal Slam 2 chidvd Action 2014 Josh Tam Universe
291370,Undead Overlord,Undead Overlord Indie JumpCore ProductionsUndead Overlord 76561198023519729 Indie 2014 JumpCore Productions
291390,Three Dead Zed,Three Dead Zed Action Gentleman Squid StudioThree Dead Zed chidvd Action 2014 Gentleman Squid Studio
291410,Duelyst,Duelyst Free to Play Counterplay Games Inc.Duelyst TeCool Free to Play 2016 Counterplay Games Inc.
291430,Lost Marbles,Lost Marbles Action Binary TakeoverLost Marbles chidvd Action 2014 Binary Takeover
291450,Smugglers 5,Smugglers 5 Indie Niels Bauer GamesSmugglers 5 chidvd Indie 2014 Niels Bauer Games
291480,Warface,Warface Action CrytekWarface 76561198070565427 Action 2014 Crytek
291550,Brawlhalla,Brawlhalla Action Blue Mammoth GamesBrawlhalla maplemage Action 2017 Blue Mammoth Games
29160,Blueberry Garden,Blueberry Garden Adventure Erik SvedängBlueberry Garden mrpfresh Adventure 2009 Erik Svedäng
291610,Growing Pains,Growing Pains Indie Smudged Cat Games LtdGrowing Pains chidvd Indie 2014 Smudged Cat Games Ltd
291630,Mirror Mysteries,Mirror Mysteries Adventure Easy CoMirror Mysteries chidvd Adventure 2014 Easy Co
291640,Mirror Mysteries 2: Forgotten Kingdoms,Mirror Mysteries 2: Forgotten Kingdoms Adventure Gogii GamesMirror Mysteries 2: Forgotten Kingdoms chidvd Adventure 2014 Gogii Games
291650,Pillars of Eternity,Pillars of Eternity RPG Obsidian EntertainmentPillars of Eternity jonasdbomb RPG 2015 Obsidian Entertainment
291710,The Lost Crown,The Lost Crown Adventure Darkling RoomThe Lost Crown 76561198003056556 Adventure 2008 Darkling Room
291770,The Last Crown: Midnight Horror,The Last Crown: Midnight Horror Adventure Darkling RoomThe Last Crown: Midnight Horror phrostb Adventure 2015 Darkling Room
29180,Osmos,Osmos Indie Hemisphere GamesOsmos maplemage Indie 2009 Hemisphere Games
291910,Firefighters 2014,Firefighters 2014 Action VIS - Visual Imagination SoftwareFirefighters 2014 76561198003056556 Action 2014 VIS - Visual Imagination Software
291930,Industry Empire,Industry Empire Simulation ActalogicIndustry Empire Lex55678 Simulation 2014 Actalogic
291960,Elminage Gothic,Elminage Gothic Action Starfish-SD IncElminage Gothic chidvd Action 2014 Starfish-SD Inc
2920,Sub Command,Sub Command Strategy SonalystsSub Command AMV72 Strategy 2001 Sonalysts
292060,Final Hours of Titanfall,Final Hours of Titanfall Action Geoff KeighleyFinal Hours of Titanfall def10rd Action 2014 Geoff Keighley
292090,Rube Works,"Rube Works Casual Electric Eggplant,Kalani Games, Inc.,HRG (Heirs of Rube Goldberg),Unity GamesRube Works phrostb Casual 2014 Electric Eggplant,Kalani Games, Inc.,HRG (Heirs of Rube Goldberg),Unity Games"
292120,FINAL FANTASY XIII,FINAL FANTASY XIII RPG Square EnixFINAL FANTASY XIII maplemage RPG 2014 Square Enix
292140,FINAL FANTASY XIII-2,FINAL FANTASY XIII-2 RPG Square EnixFINAL FANTASY XIII-2 maplemage RPG 2014 Square Enix
292160,UFO: Aftermath,UFO: Aftermath Strategy Altar InteractiveUFO: Aftermath chidvd Strategy 2003 Altar Interactive
292180,X-Plane 10 Global - 64 Bit,X-Plane 10 Global - 64 Bit Simulation Laminar ResearchX-Plane 10 Global - 64 Bit 76561198056156998 Simulation 2014 Laminar Research
292200,Crazy Plant Shop,Crazy Plant Shop Casual Filament GamesCrazy Plant Shop Infixation Casual 2014 Filament Games
292230,Game Character Hub,Game Character Hub Design &amp; Illustration Sebastien BiniGame Character Hub H-Alo Design &amp; Illustration 2014 Sebastien Bini
292240,SPY Fox 2: Some Assembly Required,SPY Fox 2: Some Assembly Required Adventure Humongous EntertainmentSPY Fox 2: Some Assembly Required chicken_tonight Adventure 1999 Humongous Entertainment
292260,SPY Fox 3: Operation Ozone,SPY Fox 3: Operation Ozone Adventure Humongous EntertainmentSPY Fox 3: Operation Ozone chicken_tonight Adventure 2001 Humongous Entertainment
292280,SPY Fox in: Cheese Chase,SPY Fox in: Cheese Chase Adventure Humongous EntertainmentSPY Fox in: Cheese Chase chicken_tonight Adventure 1998 Humongous Entertainment
292300,SPY Fox in: Hold the Mustard,SPY Fox in: Hold the Mustard Adventure Humongous EntertainmentSPY Fox in: Hold the Mustard chicken_tonight Adventure 2000 Humongous Entertainment
292330,Starship Corporation,Starship Corporation Indie Coronado GamesStarship Corporation BlueDragonOfficial Indie 2016 Coronado Games
292350,GTGD S2,GTGD S2 Education GTGDGTGD S2 chidvd Education 2014 GTGD
292370,DarkEnd,DarkEnd Indie Kodots GamesDarkEnd DJKamBer Indie 2014 Kodots Games
292380,Racer 8,Racer 8 Casual 30.06 Studios LtdRacer 8 GGargula Casual 2014 30.06 Studios Ltd
292390,Realms of the Haunting,Realms of the Haunting Action Gremlin InteractiveRealms of the Haunting DJKamBer Action 1996 Gremlin Interactive
292400,Unrest,Unrest Adventure PyrodactylUnrest phrostb Adventure 2014 Pyrodactyl
292410,Street Racing Syndicate,Street Racing Syndicate Racing EutechnyxStreet Racing Syndicate DJKamBer Racing 2005 Eutechnyx
292420,Panzer Elite Action Fields of Glory,Panzer Elite Action Fields of Glory Action ZootflyPanzer Elite Action Fields of Glory 76561198088944293 Action 2007 Zootfly
292480,Magical Battle Festa,Magical Battle Festa Action Fly SystemMagical Battle Festa 76561198039441595 Action 2014 Fly System
292500,Kero Blaster,Kero Blaster Action Studio PixelKero Blaster Adnurak Action 2015 Studio Pixel
292570,Chompy Chomp Chomp,Chompy Chomp Chomp Action Utopian World of SandwichesChompy Chomp Chomp chidvd Action 2014 Utopian World of Sandwiches
292600,Duet,Duet Action KumobiusDuet maplemage Action 2015 Kumobius
292620,Pressured,Pressured Indie Paul MarrablePressured brendoboy Indie 2014 Paul Marrable
292630,Uriel's Chasm,Uriel's Chasm Adventure Rail Slave GamesUriel's Chasm Xx-Woods Adventure 2014 Rail Slave Games
292660,Princess Isabella,Princess Isabella Adventure Gogii GamesPrincess Isabella chidvd Adventure 2014 Gogii Games
292670,Princess Isabella - Return of the Curse,Princess Isabella - Return of the Curse Adventure Gogii GamesPrincess Isabella - Return of the Curse chidvd Adventure 2014 Gogii Games
292760,Rise of Prussia Gold,Rise of Prussia Gold Strategy AgeodRise of Prussia Gold chidvd Strategy 2013 Ageod
292780,Pajama Sam 2: Thunder and Lightning Aren't So Frightening,Pajama Sam 2: Thunder and Lightning Aren't So Frightening Adventure Humongous EntertainmentPajama Sam 2: Thunder and Lightning Aren't So Frightening chidvd Adventure 1998 Humongous Entertainment
292800,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet Adventure Humongous EntertainmentPajama Sam 3: You Are What You Eat From Your Head To Your Feet chidvd Adventure 2000 Humongous Entertainment
292820,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,Pajama Sam 4: Life Is Rough When You Lose Your Stuff! Adventure Humongous EntertainmentPajama Sam 4: Life Is Rough When You Lose Your Stuff! chidvd Adventure 2003 Humongous Entertainment
292840,Pajama Sam's Sock Works,Pajama Sam's Sock Works Casual Humongous EntertainmentPajama Sam's Sock Works chidvd Casual 1999 Humongous Entertainment
292860,Pajama Sam's Lost & Found,Pajama Sam's Lost & Found Casual Humongous EntertainmentPajama Sam's Lost & Found chidvd Casual 1998 Humongous Entertainment
292880,Robin's Quest,Robin's Quest Adventure Gogii GamesRobin's Quest chidvd Adventure 2014 Gogii Games
292910,Deponia: The Complete Journey,Deponia: The Complete Journey Adventure Daedalic EntertainmentDeponia: The Complete Journey AMV72 Adventure 2014 Daedalic Entertainment
292930,Black Mirror,"Black Mirror Adventure Future Games,Unknown IdentityBlack Mirror 750805 Adventure 2003 Future Games,Unknown Identity"
292990,Nobunaga's Ambition: Souzou,"Nobunaga's Ambition: Souzou Strategy KOEI TECMO GAMES CO., LTD.Nobunaga's Ambition: Souzou piepai Strategy 2014 KOEI TECMO GAMES CO., LTD."
293180,Overcast - Walden and the Werewolf,Overcast - Walden and the Werewolf Action Microblast GamesOvercast - Walden and the Werewolf DJKamBer Action 2014 Microblast Games
293200,Sentinel,Sentinel Indie Matthew BrownSentinel chidvd Indie 2014 Matthew Brown
293220,H-Hour: World's Elite,H-Hour: World's Elite Action SOF Studios LtdH-Hour: World's Elite 76561198016610271 Action 2015 SOF Studios Ltd
293240,Cosmochoria,Cosmochoria Action Nate SchmoldCosmochoria 76561198015968275 Action 2015 Nate Schmold
293260,Card Hunter,Card Hunter Free to Play Blue ManchuCard Hunter EizanAratoFujimaki Free to Play 2015 Blue Manchu
293320,Coma: Mortuary,"Coma: Mortuary Adventure Nova Dimension,Naga EntertainmentComa: Mortuary chidvd Adventure 2014 Nova Dimension,Naga Entertainment"
293340,The Good Life,The Good Life Casual immersionFXThe Good Life chidvd Casual 2012 immersionFX
293420,Heldric - The legend of the shoemaker,Heldric - The legend of the shoemaker Action Astral Byte Ltd.Heldric - The legend of the shoemaker iAlyxan Action 2014 Astral Byte Ltd.
293440,Elliot Quest,Elliot Quest Action Ansimuz GamesElliot Quest chidvd Action 2014 Ansimuz Games
293460,I Shall Remain,I Shall Remain Action Scorpius GamesI Shall Remain chidvd Action 2015 Scorpius Games
293480,FRONTIERS,FRONTIERS Adventure AAD ProductionsFRONTIERS 76561197999426881 Adventure 2014 AAD Productions
293500,Amazing World,Amazing World Adventure GanzAmazing World 76561198070565427 Adventure 2014 Ganz
293520,Carnivores: Dinosaur Hunter Reborn,Carnivores: Dinosaur Hunter Reborn Indie Digital Dreams Entertainment LLCCarnivores: Dinosaur Hunter Reborn phrostb Indie 2015 Digital Dreams Entertainment LLC
293540,Guns and Robots,Guns and Robots Action Masthead Studios LtdGuns and Robots 76561198070565427 Action 2014 Masthead Studios Ltd
293600,Arson & Plunder: Unleashed,Arson & Plunder: Unleashed Action Chainsaw SyndicateArson & Plunder: Unleashed idonothack Action 2015 Chainsaw Syndicate
293660,TRI: Of Friendship and Madness,TRI: Of Friendship and Madness Adventure Rat King EntertainmentTRI: Of Friendship and Madness maplemage Adventure 2014 Rat King Entertainment
293680,Cinders,Cinders Adventure MoaCubeCinders chidvd Adventure 2012 MoaCube
293720,Dark Raid,Dark Raid Action Vector GamesDark Raid chidvd Action 2014 Vector Games
293740,Road Not Taken,Road Not Taken Indie Spry Fox LLCRoad Not Taken 750805 Indie 2014 Spry Fox LLC
293760,Automation - The Car Company Tycoon Game,Automation - The Car Company Tycoon Game Simulation Camshaft SoftwareAutomation - The Car Company Tycoon Game 76561198039874575 Simulation 2015 Camshaft Software
293780,Crawl,Crawl Action PowerhoofCrawl maplemage Action 2017 Powerhoof
293840,Cult of the Wind,Cult of the Wind Action North of EarthCult of the Wind sergarino Action 2014 North of Earth
293860,White Noise Online,White Noise Online Adventure Milkstone StudiosWhite Noise Online 76561198003056556 Adventure 2014 Milkstone Studios
293880,Dark Scavenger,Dark Scavenger Adventure Psydra Games LLCDark Scavenger chidvd Adventure 2014 Psydra Games LLC
293900,Pivvot,Pivvot Action Fixpoint Productions Ltd.Pivvot Mastic Action 2014 Fixpoint Productions Ltd.
293920,Spirited Heart Deluxe,Spirited Heart Deluxe Casual Winter WolvesSpirited Heart Deluxe chidvd Casual 2011 Winter Wolves
293940,Kill The Bad Guy,Kill The Bad Guy Action ExkeeKill The Bad Guy 750805 Action 2014 Exkee
293960,Spice Road,Spice Road Indie Aartform GamesSpice Road chidvd Indie 2014 Aartform Games
294000,Knight Squad,Knight Squad Action Chainsawesome GamesKnight Squad xfluttersx Action 2015 Chainsawesome Games
294040,Loot Hero DX,Loot Hero DX Action VaragtPLoot Hero DX chidvd Action 2015 VaragtP
294060,Aaru's Awakening,Aaru's Awakening Action Lumenox ehfAaru's Awakening chidvd Action 2015 Lumenox ehf
294100,RimWorld,RimWorld Indie Ludeon StudiosRimWorld sad-commie Indie 2016 Ludeon Studios
294140,They Breathe,They Breathe Action The Working PartsThey Breathe chidvd Action 2014 The Working Parts
294160,Galcon 2,"Galcon 2 Free to Play Hassey Enterprises, Inc.Galcon 2 ii_voltage_ii Free to Play 2014 Hassey Enterprises, Inc."
294190,A-Men 2,A-Men 2 Adventure Bloober Team SAA-Men 2 chidvd Adventure 2015 Bloober Team SA
294230,Millie,Millie Action Forever Entertainment S. A.Millie 750805 Action 2014 Forever Entertainment S. A.
294280,Scooby-Doo! & Looney Tunes Cartoon Universe: Adventure,Scooby-Doo! & Looney Tunes Cartoon Universe: Adventure Action WayForward Technologies Inc.Scooby-Doo! & Looney Tunes Cartoon Universe: Adventure chidvd Action 2014 WayForward Technologies Inc.
294370,Crowntakers,Crowntakers Indie Bulwark StudiosCrowntakers 750805 Indie 2014 Bulwark Studios
294390,Escape The Lost Kingdom: The Forgotten Pharaoh,Escape The Lost Kingdom: The Forgotten Pharaoh Adventure Gogii GamesEscape The Lost Kingdom: The Forgotten Pharaoh chidvd Adventure 2010 Gogii Games
294440,Shadowgate,Shadowgate Adventure ZojoiShadowgate maplemage Adventure 2014 Zojoi
294460,Fenix Rage,Fenix Rage Action Green Lava StudiosFenix Rage chidvd Action 2014 Green Lava Studios
294530,Freddi Fish 2: The Case of the Haunted Schoolhouse,Freddi Fish 2: The Case of the Haunted Schoolhouse Adventure Humongous EntertainmentFreddi Fish 2: The Case of the Haunted Schoolhouse chidvd Adventure 1996 Humongous Entertainment
294540,Freddi Fish 3: The Case of the Stolen Conch Shell,Freddi Fish 3: The Case of the Stolen Conch Shell Adventure Humongous EntertainmentFreddi Fish 3: The Case of the Stolen Conch Shell chidvd Adventure 1998 Humongous Entertainment
294550,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch Adventure Humongous EntertainmentFreddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch chidvd Adventure 1999 Humongous Entertainment
294570,Freddi Fish 5: The Case of the Creature of Coral Cove,Freddi Fish 5: The Case of the Creature of Coral Cove Adventure Humongous EntertainmentFreddi Fish 5: The Case of the Creature of Coral Cove chidvd Adventure 2001 Humongous Entertainment
294580,Freddi Fish and Luther's Water Worries,Freddi Fish and Luther's Water Worries Adventure Humongous EntertainmentFreddi Fish and Luther's Water Worries chidvd Adventure 1996 Humongous Entertainment
294590,Wars and Warriors: Joan of Arc,Wars and Warriors: Joan of Arc Action Enlight Software LimitedWars and Warriors: Joan of Arc PiozZ Action 2004 Enlight Software Limited
294650,Putt-Putt Goes to the Moon,Putt-Putt Goes to the Moon Adventure Humongous EntertainmentPutt-Putt Goes to the Moon Albolah Adventure 1993 Humongous Entertainment
294670,Putt-Putt Travels Through Time,Putt-Putt Travels Through Time Adventure Humongous EntertainmentPutt-Putt Travels Through Time UTNerd24 Adventure 1997 Humongous Entertainment
294680,Putt-Putt Enters the Race,Putt-Putt Enters the Race Adventure Humongous EntertainmentPutt-Putt Enters the Race chidvd Adventure 1998 Humongous Entertainment
294690,Putt-Putt Joins the Circus,Putt-Putt Joins the Circus Adventure Humongous EntertainmentPutt-Putt Joins the Circus chidvd Adventure 2000 Humongous Entertainment
294700,Putt-Putt: Pep's Birthday Surprise,Putt-Putt: Pep's Birthday Surprise Adventure Humongous EntertainmentPutt-Putt: Pep's Birthday Surprise chidvd Adventure 2003 Humongous Entertainment
294710,Putt-Putt and Pep's Dog on a Stick,Putt-Putt and Pep's Dog on a Stick Adventure Humongous EntertainmentPutt-Putt and Pep's Dog on a Stick chidvd Adventure 1996 Humongous Entertainment
294720,Putt-Putt and Fatty Bear's Activity Pack,Putt-Putt and Fatty Bear's Activity Pack Casual Humongous EntertainmentPutt-Putt and Fatty Bear's Activity Pack chidvd Casual 1994 Humongous Entertainment
294730,Marine Park Empire,Marine Park Empire Casual Enlight Software LimitedMarine Park Empire 76561198003056556 Casual 2004 Enlight Software Limited
294750,Anomaly Defenders,Anomaly Defenders Action 11 bit studiosAnomaly Defenders 750805 Action 2014 11 bit studios
294770,Haegemonia: Legions of Iron,Haegemonia: Legions of Iron Action Digital RealityHaegemonia: Legions of Iron chidvd Action 2002 Digital Reality
294790,Haegemonia: The Solon Heritage,Haegemonia: The Solon Heritage Action Digital RealityHaegemonia: The Solon Heritage jonasdbomb Action 2014 Digital Reality
294810,BlazBlue: Continuum Shift Extend,BlazBlue: Continuum Shift Extend Action Arc System WorksBlazBlue: Continuum Shift Extend kevinator23 Action 2014 Arc System Works
294830,RECYCLE,RECYCLE Simulation rondomedia GmbHRECYCLE 76561198077583455 Simulation 2014 rondomedia GmbH
294860,Valkyria Chronicles™,Valkyria Chronicles™ Action SEGAValkyria Chronicles™ maplemage Action 2014 SEGA
295250,Stranded,Stranded Adventure Peter MoorheadStranded chidvd Adventure 2014 Peter Moorhead
295490,Schrödinger's Cat and the Raiders of the Lost Quark,Schrödinger's Cat and the Raiders of the Lost Quark Action Italic PigSchrödinger's Cat and the Raiders of the Lost Quark maplemage Action 2014 Italic Pig
295550,Royal Quest,Royal Quest Free to Play KatauriRoyal Quest xfluttersx Free to Play 2014 Katauri
295590,Hero Generations,Hero Generations Indie Heart Shaped Games LLCHero Generations 76561198025732569 Indie 2015 Heart Shaped Games LLC
295610,Inescapable,Inescapable Action Magnetic RealmsInescapable chidvd Action 2014 Magnetic Realms
295630,Defense Zone 2,Defense Zone 2 Indie Artem KotovDefense Zone 2 phrostb Indie 2014 Artem Kotov
295670,Hive Jump,Hive Jump Action Graphite LabHive Jump Steamified Action 2017 Graphite Lab
295690,PARTICLE MACE,PARTICLE MACE Action Andy WallacePARTICLE MACE maplemage Action 2015 Andy Wallace
295710,Darkwind: War on Wheels,Darkwind: War on Wheels Free to Play Psychic SoftwareDarkwind: War on Wheels ii_voltage_ii Free to Play 2014 Psychic Software
295730,Sweezy Gunner,Sweezy Gunner Action WindybeardSweezy Gunner chidvd Action 2014 Windybeard
295750,The Floor is Jelly,The Floor is Jelly Indie Ian SnyderThe Floor is Jelly 750805 Indie 2014 Ian Snyder
