user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
1800-Ricohut,http://steamcommunity.com/id/1800-Ricohut,1 person found this review funny,"Posted November 21, 2015.",Last edited March 12.,417860,4 of 4 people (100%) found this review helpful,True,1
1800-Ricohut,http://steamcommunity.com/id/1800-Ricohut,2 people found this review funny,"Posted July 22, 2015.",,208650,1 of 3 people (33%) found this review helpful,False,0
AciidxWarrior,http://steamcommunity.com/id/AciidxWarrior,13 people found this review funny,"Posted May 29, 2015.",,298630,90 of 122 people (74%) found this review helpful,True,1
BagGoneWrongGoneSexual,http://steamcommunity.com/id/BagGoneWrongGoneSexual,1 person found this review funny,"Posted May 9, 2015.",,730,2 of 2 people (100%) found this review helpful,True,0
BagGoneWrongGoneSexual,http://steamcommunity.com/id/BagGoneWrongGoneSexual,1 person found this review funny,"Posted July 13, 2015.",,218620,1 of 3 people (33%) found this review helpful,True,2
ballig,http://steamcommunity.com/id/ballig,1 person found this review funny,"Posted June 19, 2015.",,270150,1 of 7 people (14%) found this review helpful,False,1
darainthebanana,http://steamcommunity.com/id/darainthebanana,77 people found this review funny,Posted August 17.,,8930,58 of 62 people (94%) found this review helpful,True,0
darainthebanana,http://steamcommunity.com/id/darainthebanana,2 people found this review funny,Posted August 17.,Last edited August 17.,377160,2 of 8 people (25%) found this review helpful,True,1
darainthebanana,http://steamcommunity.com/id/darainthebanana,1 person found this review funny,Posted August 17.,Last edited August 17.,239030,No ratings yet,True,1
76561198034784208,http://steamcommunity.com/profiles/76561198034784208,5 people found this review funny,Posted August 3.,Last edited August 3.,500590,6 of 6 people (100%) found this review helpful,True,1
Whyunofag,http://steamcommunity.com/id/Whyunofag,1 person found this review funny,Posted May 12.,,730,2 of 2 people (100%) found this review helpful,True,2
76561198040660567,http://steamcommunity.com/profiles/76561198040660567,1 person found this review funny,Posted July 25.,,230410,2 of 8 people (25%) found this review helpful,False,2
fui312,http://steamcommunity.com/id/fui312,1 person found this review funny,Posted March 18.,Last edited August 1.,301520,24 of 49 people (49%) found this review helpful,True,1
76561198280439853,http://steamcommunity.com/profiles/76561198280439853,11 people found this review funny,Posted February 20.,,441730,34 of 98 people (35%) found this review helpful,True,2
76561198069160320,http://steamcommunity.com/profiles/76561198069160320,60 people found this review funny,"Posted October 28, 2015.",,304930,68 of 75 people (91%) found this review helpful,True,1
76561198069160320,http://steamcommunity.com/profiles/76561198069160320,5 people found this review funny,"Posted November 3, 2015.",,231430,9 of 11 people (82%) found this review helpful,True,0
76561198069160320,http://steamcommunity.com/profiles/76561198069160320,3 people found this review funny,Posted July 30.,,8930,3 of 4 people (75%) found this review helpful,True,2
76561198069160320,http://steamcommunity.com/profiles/76561198069160320,1 person found this review funny,"Posted April 14, 2015.",,271590,1 of 2 people (50%) found this review helpful,True,1
76561198036037520,http://steamcommunity.com/profiles/76561198036037520,2 people found this review funny,"Posted November 22, 2015.",,730,5 of 7 people (71%) found this review helpful,True,2
GoodOldJacob,http://steamcommunity.com/id/GoodOldJacob,14 people found this review funny,"Posted April 2, 2015.","Last edited September 26, 2015.",205350,259 of 309 people (84%) found this review helpful,False,0
swaggggggg,http://steamcommunity.com/id/swaggggggg,1 person found this review funny,Posted April 19.,,230410,2 of 2 people (100%) found this review helpful,True,0
76561198057926017,http://steamcommunity.com/profiles/76561198057926017,1 person found this review funny,"Posted December 27, 2015.",,310080,2 of 2 people (100%) found this review helpful,True,2
76561198080354888,http://steamcommunity.com/profiles/76561198080354888,4 people found this review funny,"Posted September 21, 2015.","Last edited September 21, 2015.",307780,62 of 82 people (76%) found this review helpful,False,0
76561198080354888,http://steamcommunity.com/profiles/76561198080354888,1 person found this review funny,"Posted November 24, 2015.",,440,2 of 2 people (100%) found this review helpful,True,2
76561198080354888,http://steamcommunity.com/profiles/76561198080354888,2 people found this review funny,"Posted January 3, 2015.",,105600,2 of 2 people (100%) found this review helpful,True,2
76561198080354888,http://steamcommunity.com/profiles/76561198080354888,4 people found this review funny,"Posted April 30, 2015.","Last edited May 1, 2015.",349830,10 of 31 people (32%) found this review helpful,True,2
76561197968887720,http://steamcommunity.com/profiles/76561197968887720,1 person found this review funny,"Posted October 14, 2015.",,262060,9 of 15 people (60%) found this review helpful,False,0
76561198083247739,http://steamcommunity.com/profiles/76561198083247739,1 person found this review funny,"Posted December 25, 2014.",,290080,4 of 4 people (100%) found this review helpful,True,2
iamericcartman,http://steamcommunity.com/id/iamericcartman,6 people found this review funny,Posted April 30.,,265630,8 of 12 people (67%) found this review helpful,True,1
76561198073039037,http://steamcommunity.com/profiles/76561198073039037,6 people found this review funny,"Posted December 6, 2014.",,221640,7 of 8 people (88%) found this review helpful,True,2
BerserkDragon,http://steamcommunity.com/id/BerserkDragon,1 person found this review funny,"Posted March 23, 2015.",,261570,23 of 26 people (88%) found this review helpful,True,1
76561198025912095,http://steamcommunity.com/profiles/76561198025912095,1 person found this review funny,"Posted October 3, 2012.",,440,1 of 1 people (100%) found this review helpful,True,1
76561198083484293,http://steamcommunity.com/profiles/76561198083484293,1 person found this review funny,"Posted February 6, 2015.",,730,No ratings yet,True,2
biendeo,http://steamcommunity.com/id/biendeo,1 person found this review funny,"Posted January 2, 2015.",,43110,7 of 18 people (39%) found this review helpful,False,1
bigfoot57,http://steamcommunity.com/id/bigfoot57,1 person found this review funny,"Posted February 28, 2015.","Last edited August 28, 2015.",8930,1 of 1 people (100%) found this review helpful,True,2
bigfoot57,http://steamcommunity.com/id/bigfoot57,1 person found this review funny,Posted September 2.,,377160,2 of 7 people (29%) found this review helpful,True,1
bigfoot57,http://steamcommunity.com/id/bigfoot57,1 person found this review funny,"Posted February 13, 2015.",,304930,No ratings yet,True,1
76561198006560154,http://steamcommunity.com/profiles/76561198006560154,8 people found this review funny,Posted July 2.,,262060,3 of 15 people (20%) found this review helpful,True,2
Bird_Of_PrAy,http://steamcommunity.com/id/Bird_Of_PrAy,5 people found this review funny,Posted July 4.,,262410,65 of 72 people (90%) found this review helpful,True,2
birdsrule,http://steamcommunity.com/id/birdsrule,1 person found this review funny,Posted April 14.,,291550,0 of 1 people (0%) found this review helpful,True,2
76561198104126159,http://steamcommunity.com/profiles/76561198104126159,1 person found this review funny,"Posted December 29, 2015.",,230410,1 of 1 people (100%) found this review helpful,True,2
76561198065603460,http://steamcommunity.com/profiles/76561198065603460,3 people found this review funny,"Posted September 11, 2014.",,200210,6 of 9 people (67%) found this review helpful,True,2
friendlyBlackm,http://steamcommunity.com/id/friendlyBlackm,1 person found this review funny,Posted January 3.,,730,1 of 1 people (100%) found this review helpful,True,1
BlackBird252L,http://steamcommunity.com/id/BlackBird252L,1 person found this review funny,Posted July 28.,,253710,3 of 4 people (75%) found this review helpful,False,1
Kevin_F,http://steamcommunity.com/id/Kevin_F,2 people found this review funny,"Posted October 21, 2015.","Last edited October 21, 2015.",324570,5 of 8 people (63%) found this review helpful,False,1
Kevin_F,http://steamcommunity.com/id/Kevin_F,2 people found this review funny,Posted March 25.,Last edited September 4.,730,0 of 2 people (0%) found this review helpful,True,1
Kevin_F,http://steamcommunity.com/id/Kevin_F,1 person found this review funny,"Posted October 20, 2015.",,252950,No ratings yet,True,2
wallopin-websnappers,http://steamcommunity.com/id/wallopin-websnappers,5 people found this review funny,"Posted April 9, 2015.",,323470,1 of 1 people (100%) found this review helpful,True,1
76561198084051373,http://steamcommunity.com/profiles/76561198084051373,3 people found this review funny,"Posted January 30, 2015.",,4000,2 of 2 people (100%) found this review helpful,True,1
76561198084051373,http://steamcommunity.com/profiles/76561198084051373,9 people found this review funny,Posted September 17.,,35140,4 of 7 people (57%) found this review helpful,True,2
76561198084051373,http://steamcommunity.com/profiles/76561198084051373,2 people found this review funny,Posted July 18.,,292030,1 of 2 people (50%) found this review helpful,True,0
76561198084051373,http://steamcommunity.com/profiles/76561198084051373,1 person found this review funny,"Posted November 11, 2015.",,377160,1 of 7 people (14%) found this review helpful,True,2
76561198091128519,http://steamcommunity.com/profiles/76561198091128519,2 people found this review funny,"Posted June 27, 2014.",,204360,No ratings yet,True,1
BleachedBatman,http://steamcommunity.com/id/BleachedBatman,1 person found this review funny,"Posted December 4, 2013.",,211820,3 of 3 people (100%) found this review helpful,True,2
ooblinkoo,http://steamcommunity.com/id/ooblinkoo,1 person found this review funny,"Posted June 28, 2014.",,260510,4 of 13 people (31%) found this review helpful,False,2
BeyondBlitz,http://steamcommunity.com/id/BeyondBlitz,2 people found this review funny,Posted May 17.,,17390,11 of 15 people (73%) found this review helpful,True,2
Blood_and_Bone,http://steamcommunity.com/id/Blood_and_Bone,42 people found this review funny,"Posted March 24, 2015.",,51100,250 of 352 people (71%) found this review helpful,False,1
Blood_and_Bone,http://steamcommunity.com/id/Blood_and_Bone,2 people found this review funny,"Posted August 30, 2015.",,375950,11 of 13 people (85%) found this review helpful,True,0
Blood_and_Bone,http://steamcommunity.com/id/Blood_and_Bone,3 people found this review funny,Posted February 6.,Last edited March 3.,570,5 of 5 people (100%) found this review helpful,True,1
Blood_and_Bone,http://steamcommunity.com/id/Blood_and_Bone,1 person found this review funny,Posted February 6.,,304930,7 of 9 people (78%) found this review helpful,True,1
Blood_and_Bone,http://steamcommunity.com/id/Blood_and_Bone,1 person found this review funny,Posted February 6.,,386360,4 of 4 people (100%) found this review helpful,True,1
Blood_and_Bone,http://steamcommunity.com/id/Blood_and_Bone,2 people found this review funny,Posted May 9.,Last edited September 7.,346110,9 of 15 people (60%) found this review helpful,False,1
Blood_and_Bone,http://steamcommunity.com/id/Blood_and_Bone,2 people found this review funny,Posted June 16.,,218620,8 of 16 people (50%) found this review helpful,False,2
Bloodknight132,http://steamcommunity.com/id/Bloodknight132,1 person found this review funny,"Posted June 25, 2014.",,265630,2 of 3 people (67%) found this review helpful,True,0
bloodspilla,http://steamcommunity.com/id/bloodspilla,26 people found this review funny,"Posted March 2, 2015.","Last edited March 2, 2015.",323470,23 of 45 people (51%) found this review helpful,True,1
bloodspilla,http://steamcommunity.com/id/bloodspilla,4 people found this review funny,Posted June 25.,Last edited June 26.,393380,8 of 37 people (22%) found this review helpful,False,2
blue76gaming,http://steamcommunity.com/id/blue76gaming,1 person found this review funny,"Posted March 23, 2015.",,270490,11 of 13 people (85%) found this review helpful,True,2
BACONNOMNOM,http://steamcommunity.com/id/BACONNOMNOM,1 person found this review funny,"Posted March 27, 2015.",,21690,2 of 3 people (67%) found this review helpful,True,1
BlueYuY,http://steamcommunity.com/id/BlueYuY,80 people found this review funny,"Posted June 6, 2015.",,252490,88 of 93 people (95%) found this review helpful,True,1
